emotion,n_1,n_0,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Admiration,150,1937,0.6089437002811948,0.27758580488027884,0.49604168852421854,0.13417052484574193,1.2364640045319548,0.4055315049823362,0.014058915210566954,1.1182168349920758,0.427514354728268,0.6209112489645682,-0.15025956476984928,0.07150963445629656,0.7449366231050044,0.5795850127963106
Adoration,108,1979,0.8806236445263944,-1.0775567515558815,-0.7542749150909153,0.8792629408901684,-0.37237620020250983,0.9029960731946556,0.8807113000158098,-0.7320409605895866,0.6639892526143786,0.5854107229813369,-0.8729706148947209,0.9696201215347322,0.7311113462450869,1.0280106425282831
Aesthetic-Appreciation,364,1723,0.4605070120508601,-0.9824513702096431,-0.3751798725973377,0.6252429860386315,-0.24592313700325708,0.6021310697489375,0.6262713348121741,-0.6741649726335549,0.1779219114921424,0.1256650101686628,-0.7463811368213256,0.8830801584692987,0.45802857037568523,0.6863986628574424
Amusement,629,1458,0.7328028910010179,-0.34843942620910273,-0.6426161676298952,0.4415993745601911,-0.4310378060669559,0.7439919045393669,0.993308860784489,-0.5125463988566686,0.36610380171830453,-0.07081463591300163,-0.5457002370445444,0.758785328537198,0.6734758266144701,0.8292169055202492
Anger,20,2067,-1.472135448926458,0.8610892498400545,0.5813266675375465,-0.133649186186536,0.039022293970572476,-1.170903130316917,-1.2221178252693459,0.6359914709889668,-3.1828774586894344,-0.2274989391924919,1.752027321910695,-1.2773434311811667,-1.819203782249626,-1.7682577781473665
Anxiety,270,1817,-1.4852004814456388,1.0856142859505873,0.9809779597187419,-1.5205320147806078,0.0014405991360335233,-1.3685920010652166,-1.517744027833149,0.7388479631688735,-0.47438393083322944,-0.3510725380428595,1.519077006908316,-1.9030951275016923,-1.3396238228425665,-1.5566595645649324
Awe,283,1804,-0.02426826430031071,0.5816256448057803,0.9784114246229815,-0.27035534522990595,0.4042410133258042,-0.4948068719137405,-0.6239692469435785,0.30875100509180475,0.09565005168758879,0.044585532338999215,-0.11625298323805704,-0.5029234890448379,0.17207988386158515,0.1717784310823743
Awkwardness,91,1996,-0.3561653062634791,-0.24193358778851679,-0.6941371086463491,-0.10747373530055465,-0.5127697517001664,0.0020721614723773615,0.16549362886754287,-0.33152626837128996,-0.09467326214851986,-0.4259162630901381,-0.10233212108489717,0.2774965390606415,-0.2759981257602868,-0.35181573694855034
Boredom,55,2032,-0.5862479780278093,-1.8115402384130554,-2.5754461777331694,0.40922243188372,-0.7941342985142994,0.7687645441885043,0.8177982438604392,-0.5918436934867237,0.025009138379662718,-0.5111702364601747,-0.42741268759575435,0.8062568562615707,-0.5061502863877054,-0.39925096669940374
Calmness,412,1675,0.29673889290675937,-2.143369094360754,-1.3547496032042992,0.8474267231394228,-0.4085905374120068,0.9605942248223762,0.9183841332547736,-0.7839486277344028,0.26997515754191626,0.12861713751834808,-0.8276471529062961,1.040443394626338,0.3324855901709237,0.5621450867408665
