emotion,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
Admiration,-0.26622020477834524,-0.48764982428353415,0.4076692000429623,-0.2599109539672008,0.2944072210307157,0.06630059303781147,-0.334823501321655,0.7299634113573426,0.11418198110504722,0.08235145307378101,-1.035445472448531,-0.15792656130078248,-0.2095114972060697,0.43093762633944843
Adoration,1.444353901951584,-1.908804832749374,-0.30494508893278155,-0.21298589217555583,-0.19559277742236625,-0.04743511167721966,-1.2987401396117038,-0.4506405421188905,0.31584110177079,0.6179689079825597,-0.9428339623456023,-0.40781127612840623,0.7242176482190681,0.4810773946261566
Aesthetic-Appreciation,-0.47718894707463694,-0.5953906924623475,1.228513025547884,-0.30714209022665623,-0.4838547270219141,-0.19260403044820412,0.06718543189392868,-0.3582819879544562,-0.2203218081140416,8.626708802474429e-05,-0.6372787370156718,0.06382657531723562,-1.1110671244198376,1.6997286882819698
Amusement,0.3569491043333179,0.30870445968494004,-1.0544933270937171,-0.3184237017088176,-1.0717666878811294,-0.49519444239080546,0.4436037191268726,0.27683837522972476,0.24067077075057539,-0.567463962210083,0.22083912322551558,0.15788373884671605,1.3190936683550334,-0.1596297191499859
Anger,-0.04999287410029838,0.9147996376923055,-1.5419718020308393,-0.5164106392703497,0.3305062869096216,0.29267324345671575,0.7701940871701949,-0.21336584265412178,-1.492860553982716,0.9200803890489446,0.5125860365516672,0.02594496081026577,0.06170863311092217,-0.4060173251379478
Anxiety,-0.35923080610798325,-0.01822151818502667,-0.4614110099731153,-0.417487835955139,-0.23096077607936366,0.38968085047404377,-0.6472731664697118,0.7164046094895596,0.4986854760502406,0.9117002186498814,0.11457661480578374,-0.39297950330532055,0.1239653307574448,-0.44921268410490567
Awe,-1.010355647030069,-0.2101352682603107,1.4891806516162451,-0.20147171268952332,-0.22837952129717845,-0.24995373837321658,-0.26362651384892194,0.14727455729952352,-0.28131792040529796,0.4063207093520955,-0.9270555306829182,-0.6236126520494273,-0.24513283599912558,1.458521146327029
Awkwardness,-0.2155822783424533,0.30279642846738536,-0.7133087689140389,-0.392944245096972,-0.30237335327336323,-0.864350348468358,1.0044390963973677,-0.2986413594240582,0.1631395772590152,-0.15946647789538274,0.24240931869611612,0.5715677768402065,0.8898896553767793,-1.0556623827203488
Boredom,-0.23598995901101946,-1.547246109066316,-0.48778510148438653,-0.7566003733774329,0.11768735631501598,1.7211679815772871,0.7537348817041655,0.5335720635311527,0.2847002114223877,-0.40900248743371176,0.6161302380604922,0.6395472629356289,-0.44727056122681363,-1.710377566356565
Calmness,-0.7099435213252591,-1.724818627712926,0.5624460859143525,0.29722743648493993,0.754143002196398,-0.14906570942831976,0.8633782461458849,-0.4159443260398463,-0.06432951085599554,0.03642236073836072,-0.48402134152989296,-0.30851324533957547,-1.151224800183947,1.2812137211365506
Confusion,0.2341189862692975,-0.43908896607794784,0.035391146957681766,-1.5147315988724468,-0.5917254970854192,-0.015359477662043278,1.2485326342596315,-0.2566373925771044,0.7965760207741079,0.21056725974744367,0.3100731048294915,0.2957088278208605,0.01700725035251698,-1.4080274514215003
Contempt,-0.4967319275722899,0.13679365761771992,-0.07785004334122345,-0.233647267883105,0.4089309537657315,-0.1869507610387037,0.8812073245492095,-1.2724077559056823,-1.7045345839936015,0.2162017046390577,0.4356177637549755,0.6791434587211254,0.07598505980828577,-0.6155721091092005
Craving,2.7718958813502885,0.5091070886785878,-0.869095232570039,1.2106120583123212,-0.8538498664740287,0.887020124531693,-0.9182247104470963,-1.0284316128933715,-1.130619788738658,-0.7622627381766935,-1.0770191414441697,0.2392045371220801,0.070882545785191,-1.9085011596081587
Disappointment,-0.15822268210290857,-1.1329198074755238,-0.28515471807119236,-0.6084200472044495,0.618525366553809,-1.0622734468222097,0.9107948471119934,0.5700102066707438,-0.4554776060458176,0.05037707931897347,0.7083476024019695,1.2373707115630308,-0.8277656163675123,-0.6901267780174151
Disgust,-0.07819927998689472,0.8024779084948405,-0.39673255096511073,0.5380490952324849,-0.276892707842359,-0.47356622717915636,1.7234819483911321,-0.7037073997561891,0.5070855497521249,-0.8100478866716638,-0.225657670382085,0.09937704899813724,-0.07008588004749296,-2.396497484854577
Empathic-Pain,0.9530500195637476,-0.6241732631913177,-0.4784337045628906,0.5305117900701353,0.2503163937681162,0.08572777551053663,0.3142264124400251,0.22431270698634928,-0.2833261978789549,0.15272651921000596,0.543251704532104,-0.5394882015042545,-0.35094629506774216,-1.0669330476967598
Entrancement,0.4715383712590629,0.19959677632318634,1.4856609519580781,-1.0180192210282952,0.14040700680233412,-0.29221325355594646,-0.025109575682598795,-1.097297567561687,-0.6472857905050117,-0.12074739024933423,-0.9333763324343746,0.44779308691774544,-1.2023311869679996,0.3902365287785802
Excitement,0.7586683409564822,1.4992540640390075,-0.9528355506465243,-0.5450853668360314,0.07575130051431053,0.13653606873776128,0.41536303032946387,0.730043219041665,-0.05252817139591308,-0.5812602219860631,-0.8202037882519351,-0.44769234827507937,0.22056827192717315,-0.4805143894864204
Fear,-0.26162233773222704,1.7648056658229687,0.3982752649744424,-0.9060751510501899,0.49767155212361935,0.11387890302839859,-1.4810033763631711,-0.05124235191252062,0.040943191290942454,-0.1503660999183265,-0.32478559141114627,-0.9974760845104599,0.6087048628909418,-0.6455999805863639
Horror,-1.2348216455933398,1.4288585896812864,0.37205086406880494,0.49620204138652235,-0.18516725787692007,0.3977223657403568,-0.5794480902714607,-0.2337482292510816,0.4748257518285317,-0.8262096759828134,-0.12334185167429552,-0.3972327760714197,-1.7597660745853703,-2.4232189118691485
Interest,0.44033882266376484,-0.3201886896835196,0.37146438254144404,-0.3411887484277747,-0.5065920294649999,0.4527393842043738,0.5233077713158538,0.43893706517118225,-0.00862595062311584,-0.6539272871503495,-0.46915127246762695,-0.028045421137624725,0.24504918320193023,-0.6358585810481479
Joy,-0.012654049896152762,0.37977980907600617,-1.7337486067807628,-0.38824641636176394,0.14111409211848927,-0.26078788134255637,-0.5895034129674436,-0.18185681942753862,0.6096271346000488,0.054942786396864146,-0.9388996212664948,0.11312621699121499,2.5261309877210185,0.045714880940179795
Nostalgia,-0.2322044067566014,-0.0057964839054309636,-0.19330383773464122,-0.49490175894442967,-0.3111182857854499,-0.021220087321362477,-0.842160150275128,-0.11338608205799232,-0.5353039012734133,2.241708024465691,-1.057919356473119,0.5509186469556483,-0.325283238388634,0.12051405685217624
Pride,-0.6238155969692551,-0.26837783998377684,-1.0744740495529042,-0.641730040599714,0.22722007304106626,-0.36862487059977783,0.45736495789440273,0.8159242824750355,-0.3770943013534129,1.4916978755506767,-0.7342561136285326,-0.013623676785090784,0.818462881600939,-0.09989429035830963
Relief,-0.20703911574419195,-0.49436795864850175,-0.8755075089325808,0.15016553938009286,0.954765230134745,-0.08478763418140588,-0.9464620530482393,-0.07164708179398861,0.39078859882774103,-0.9070132339044286,0.3709102999398966,-0.40559184493338,2.3574125499572385,-0.7975610379784038
Romance,0.5391618964214334,1.2288709065971435,-0.8149649313773205,-0.4942797223147163,2.2037452994633835,-0.6760488671741537,-0.3591925810501669,-1.8796656963512828,-0.1582314525608631,-0.9746590584237229,-0.1647137630605061,0.27549453884968117,-1.5713778404854746,1.429834921418126
Sadness,0.6955650029132711,-2.674450407001843,0.7533089451709625,0.8357751329375941,0.40041926748669354,-0.7726643698480165,0.09068894446311258,-0.4366071805965771,-0.5669060144347896,1.1524599018069148,1.2376916087100442,-0.44790867909092574,-0.579717217267108,-1.0854904024795196
Satisfaction,1.2143313688530464,-0.356206711193612,-0.45172352970315127,0.21504386687778,0.2323150246025187,0.7184601480718101,0.030386670101218097,0.397479249022665,-0.4315642467296831,-0.5732614432709294,-0.6495964709636386,0.019468581687928935,-0.6111742117732993,-0.434255595207626
Sexual-Desire,0.9706615300082635,2.348941229113338,-0.6539557737274668,-0.5630722508565505,1.3692417896015237,-0.11679062755481681,-0.09875607344220547,-2.2450396572879403,-0.27046457073783514,-0.5212880119092508,-0.9656066365023958,0.36537181411588254,-1.6976093633388452,0.029239481770345268
Surprise,-0.02391943532707403,0.47307633236365576,0.22375638405486523,-0.8737129312912225,-0.4683471403039224,-0.5215239170218728,0.8154746018984083,-0.11556859194390988,0.1518945022209032,-0.430918137985332,0.03926364741492216,0.0009382544997269936,0.9627364631899726,-0.5313538148232416
Sympathy,0.8037962297639458,-1.4064798393191387,-0.31116802148396017,0.4295687622624597,0.06864962869669027,-1.0397392093195756,-0.19450350138927122,-0.09406592431102258,0.08557047674871066,0.2179140856644169,1.0641146384453946,-0.44392352267142626,0.8559375018750494,-0.5333545734496397
Triumph,-0.6941544892790894,0.9559676551315445,-2.496622256755901,-0.9851800638465107,1.1271092252400494,-0.05034573083156841,1.631578409027777,0.76463206671013,-0.1484561803645185,0.17383713640171503,-0.7299323692811643,-0.19064145814926023,1.420267042058598,-0.6732981051589946
